company_id,company_name,category,period,period_idx,revenue,cost_of_goods_sold,operating_expenses,net_income,cash,accounts_receivable,inventory,accounts_payable,short_term_debt,long_term_debt,capital_expenditure,operating_cash_flow,investing_cash_flow,financing_cash_flow
C035,Terra CleanTech,Cash-Rich,2020-Q2,6,159.62,66.98,31.6,45.66,325.84,43.21,11.24,13.75,4.39,4.18,13.94,51.32,-13.74,-6.86
C035,Terra CleanTech,Cash-Rich,2020-Q3,7,153.04,64.62,30.27,43.5,354.59,32.81,9.75,16.85,4.39,4.18,10.76,45.19,-10.26,-6.18
C035,Terra CleanTech,Cash-Rich,2020-Q4,8,148.11,61.56,28.77,43.22,387.95,32.92,10.39,13.72,4.39,4.18,7.88,47.62,-7.86,-6.41
C035,Terra CleanTech,Cash-Rich,2021-Q1,9,166.32,69.89,32.81,47.6,423.07,42.8,16.97,18.37,4.39,4.18,8.63,50.47,-8.23,-7.12
C035,Terra CleanTech,Cash-Rich,2021-Q2,10,184.28,77.92,36.4,52.36,459.38,38.1,17.33,20.31,4.39,4.18,13.49,55.46,-12.85,-6.3
C035,Terra CleanTech,Cash-Rich,2021-Q3,11,181.65,76.65,36.43,51.32,497.1,45.34,13.9,19.57,4.39,4.18,10.8,54.01,-9.5,-6.8
C035,Terra CleanTech,Cash-Rich,2021-Q4,12,184.16,76.82,35.96,53.43,538.83,43.39,13.71,15.18,4.39,4.18,9.69,59.2,-9.01,-8.47
C035,Terra CleanTech,Cash-Rich,2022-Q1,13,203.92,83.95,39.61,60.15,586.38,52.83,17.63,18.63,4.39,4.18,8.71,64.49,-7.93,-9.0
C035,Terra CleanTech,Cash-Rich,2022-Q2,14,226.64,93.58,44.05,66.65,636.68,48.13,14.98,22.55,4.39,4.18,11.92,70.12,-11.65,-8.17
C035,Terra CleanTech,Cash-Rich,2022-Q3,15,220.21,91.58,42.98,64.12,679.24,54.87,13.92,22.63,4.39,4.18,18.7,69.42,-18.46,-8.4
C035,Terra CleanTech,Cash-Rich,2022-Q4,16,219.1,92.82,42.63,62.63,723.72,52.55,15.5,19.07,4.39,4.18,14.86,66.32,-14.24,-7.6
C035,Terra CleanTech,Cash-Rich,2023-Q1,17,248.06,103.21,48.29,72.31,777.28,70.89,18.67,25.38,4.39,4.18,15.77,78.5,-15.03,-9.92
C035,Terra CleanTech,Cash-Rich,2023-Q2,18,268.34,110.51,53.35,78.24,834.04,77.71,17.22,21.45,4.39,4.18,16.6,85.95,-16.0,-13.19
C035,Terra CleanTech,Cash-Rich,2023-Q3,19,255.64,106.95,51.02,73.14,884.17,57.73,21.18,29.86,4.39,4.18,20.98,80.38,-20.36,-9.9
C035,Terra CleanTech,Cash-Rich,2023-Q4,20,250.6,103.01,48.74,74.02,935.19,55.21,19.59,27.25,4.39,4.18,18.23,78.95,-17.16,-10.76
C035,Terra CleanTech,Cash-Rich,2024-Q1,21,285.91,118.97,55.53,83.45,999.6,85.57,19.36,22.28,4.39,4.18,15.75,92.38,-14.78,-13.2
C035,Terra CleanTech,Cash-Rich,2024-Q2,22,298.89,124.62,58.47,86.74,1054.44,70.03,23.81,31.41,4.39,4.18,26.06,93.83,-25.99,-13.0
C035,Terra CleanTech,Cash-Rich,2024-Q3,23,300.4,123.52,59.5,87.92,1112.43,85.72,21.52,33.06,4.39,4.18,23.02,92.17,-21.62,-12.56
C035,Terra CleanTech,Cash-Rich,2024-Q4,24,295.61,123.48,57.32,85.99,1173.64,86.32,24.33,22.59,4.39,4.18,18.95,94.01,-18.76,-14.04
C036,Core Analytics,Cash-Rich,2019-Q1,1,104.81,43.46,22.44,29.05,177.46,30.58,7.1,10.74,4.31,6.16,9.04,28.77,-8.87,-5.98
C036,Core Analytics,Cash-Rich,2019-Q2,2,109.84,44.98,23.54,30.86,199.55,24.32,9.38,10.09,4.31,6.16,6.15,30.89,-4.93,-3.87
C036,Core Analytics,Cash-Rich,2019-Q3,3,111.46,45.6,23.62,31.55,224.14,25.33,10.63,12.68,4.31,6.16,4.51,34.34,-4.3,-5.44
C036,Core Analytics,Cash-Rich,2019-Q4,4,113.1,46.77,23.95,31.65,248.23,33.29,8.72,12.69,4.31,6.16,8.8,36.21,-7.89,-4.24
C036,Core Analytics,Cash-Rich,2020-Q1,5,130.86,54.06,28.74,35.92,275.5,35.75,12.31,14.45,4.31,6.16,5.78,37.66,-5.06,-5.33
C036,Core Analytics,Cash-Rich,2020-Q2,6,151.27,63.17,32.51,41.55,303.71,38.89,12.81,11.61,4.31,6.16,12.31,46.15,-12.08,-5.86
C036,Core Analytics,Cash-Rich,2020-Q3,7,144.49,58.66,31.72,40.45,332.04,34.59,10.13,11.56,4.31,6.16,10.18,45.26,-9.22,-7.72
C036,Core Analytics,Cash-Rich,2020-Q4,8,143.55,60.1,30.78,39.36,360.87,33.21,11.79,13.16,4.31,6.16,12.41,45.24,-11.96,-4.45
C036,Core Analytics,Cash-Rich,2021-Q1,9,162.04,66.19,35.36,45.24,392.51,32.49,13.67,14.16,4.31,6.16,11.71,48.41,-10.43,-6.35
C036,Core Analytics,Cash-Rich,2021-Q2,10,172.03,71.91,36.71,47.42,426.83,43.34,14.03,13.03,4.31,6.16,12.57,52.17,-11.68,-6.17
C036,Core Analytics,Cash-Rich,2021-Q3,11,166.49,67.58,36.0,47.05,463.73,37.88,10.67,15.07,4.31,6.16,9.4,51.7,-8.32,-6.48
C036,Core Analytics,Cash-Rich,2021-Q4,12,164.45,67.33,35.78,45.86,494.1,43.56,14.39,15.85,4.31,6.16,12.3,47.23,-11.74,-5.11
C036,Core Analytics,Cash-Rich,2022-Q1,13,185.0,75.5,39.38,52.46,534.48,43.3,14.92,15.83,4.31,6.16,8.93,57.27,-7.46,-9.44
C036,Core Analytics,Cash-Rich,2022-Q2,14,212.68,89.18,46.57,57.56,578.41,53.71,19.84,19.94,4.31,6.16,12.13,63.93,-11.68,-8.32
C036,Core Analytics,Cash-Rich,2022-Q3,15,226.44,92.54,48.52,63.9,625.13,47.19,14.36,19.0,4.31,6.16,10.23,67.17,-9.01,-11.43
C036,Core Analytics,Cash-Rich,2022-Q4,16,222.5,92.3,47.49,61.9,669.71,63.89,18.32,19.43,4.31,6.16,13.15,67.7,-12.3,-10.83
C036,Core Analytics,Cash-Rich,2023-Q1,17,257.21,105.44,56.14,71.58,718.52,63.13,23.4,20.11,4.31,6.16,19.75,80.4,-19.43,-12.16
C036,Core Analytics,Cash-Rich,2023-Q2,18,277.76,113.65,60.97,77.22,773.3,62.68,22.23,20.8,4.31,6.16,19.04,83.92,-17.61,-11.52
C036,Core Analytics,Cash-Rich,2023-Q3,19,275.93,111.65,59.0,78.83,833.68,71.07,27.36,29.69,4.31,6.16,14.07,84.28,-13.77,-10.13
C036,Core Analytics,Cash-Rich,2023-Q4,20,281.82,117.8,61.37,76.85,885.06,67.43,23.61,26.67,4.31,6.16,18.39,82.73,-18.34,-13.0
C036,Core Analytics,Cash-Rich,2024-Q1,21,316.75,130.16,68.28,88.6,945.69,75.07,29.17,33.64,4.31,6.16,24.11,98.37,-23.81,-13.94
C036,Core Analytics,Cash-Rich,2024-Q2,22,356.4,146.73,76.25,99.93,1008.25,98.19,26.84,28.44,4.31,6.16,31.72,108.48,-31.38,-14.54
C036,Core Analytics,Cash-Rich,2024-Q3,23,344.62,141.99,74.83,95.72,1067.06,86.61,33.68,29.66,4.31,6.16,29.92,102.22,-29.36,-14.05
C036,Core Analytics,Cash-Rich,2024-Q4,24,338.12,141.0,72.32,93.46,1127.01,91.84,23.06,29.49,4.31,6.16,27.24,100.01,-26.91,-13.15
C037,Radiant Lighting,Cash-Rich,2019-Q1,1,193.87,79.56,40.98,54.89,156.55,57.42,15.24,19.1,2.38,6.03,16.97,61.07,-16.6,-7.25
C037,Radiant Lighting,Cash-Rich,2019-Q2,2,212.29,85.84,44.65,61.25,199.85,58.94,17.62,21.12,2.38,6.03,13.6,65.55,-12.67,-9.57
C037,Radiant Lighting,Cash-Rich,2019-Q3,3,219.9,88.53,46.41,63.62,245.69,52.93,16.9,20.75,2.38,6.03,14.26,69.45,-14.06,-9.56
C037,Radiant Lighting,Cash-Rich,2019-Q4,4,216.71,86.39,45.31,63.65,288.15,63.55,18.19,21.25,2.38,6.03,18.52,68.5,-17.56,-8.47
C037,Radiant Lighting,Cash-Rich,2020-Q1,5,243.91,99.8,52.51,68.59,329.55,52.98,17.67,20.81,2.38,6.03,20.19,73.52,-20.14,-11.98
C037,Radiant Lighting,Cash-Rich,2020-Q2,6,269.5,107.89,56.52,78.71,382.77,60.15,24.79,25.5,2.38,6.03,16.56,82.53,-15.95,-13.35
C037,Radiant Lighting,Cash-Rich,2020-Q3,7,274.97,112.07,58.9,77.9,449.9,55.0,27.5,29.3,2.38,6.03,11.21,87.39,-9.81,-10.45
C037,Radiant Lighting,Cash-Rich,2020-Q4,8,278.37,113.98,58.13,79.59,501.72,76.24,28.04,28.25,2.38,6.03,24.3,86.99,-23.63,-11.54
C037,Radiant Lighting,Cash-Rich,2021-Q1,9,316.41,125.66,67.17,92.58,563.07,85.02,28.8,29.95,2.38,6.03,27.56,103.09,-27.46,-14.28
C037,Radiant Lighting,Cash-Rich,2021-Q2,10,350.35,138.84,73.86,103.13,642.73,88.88,33.47,36.75,2.38,6.03,15.64,109.76,-14.76,-15.34
C037,Radiant Lighting,Cash-Rich,2021-Q3,11,350.43,144.0,74.1,99.15,720.8,101.29,27.13,36.53,2.38,6.03,16.17,107.9,-14.77,-15.06
C037,Radiant Lighting,Cash-Rich,2021-Q4,12,341.73,139.35,72.15,97.56,795.97,68.99,22.3,32.0,2.38,6.03,19.39,107.36,-18.35,-13.84
C037,Radiant Lighting,Cash-Rich,2022-Q1,13,379.44,155.84,80.51,107.22,866.41,92.97,26.48,32.85,2.38,6.03,27.2,114.13,-26.82,-16.87
C037,Radiant Lighting,Cash-Rich,2022-Q2,14,443.48,181.11,93.49,126.56,956.69,99.44,30.23,46.63,2.38,6.03,27.8,135.55,-27.04,-18.23
C037,Radiant Lighting,Cash-Rich,2022-Q3,15,451.98,179.28,95.16,133.05,1050.71,103.06,29.51,37.45,2.38,6.03,29.87,143.33,-28.88,-20.43
C037,Radiant Lighting,Cash-Rich,2022-Q4,16,450.62,183.65,95.03,128.85,1143.98,103.2,37.49,33.49,2.38,6.03,27.44,137.74,-26.03,-18.44
C037,Radiant Lighting,Cash-Rich,2023-Q1,17,511.45,209.28,108.15,145.42,1248.91,113.62,42.11,49.16,2.38,6.03,34.91,158.62,-33.49,-20.2
C037,Radiant Lighting,Cash-Rich,2023-Q2,18,590.9,242.31,126.94,166.13,1358.43,173.93,38.73,50.04,2.38,6.03,48.65,181.33,-47.89,-23.93
C037,Radiant Lighting,Cash-Rich,2023-Q3,19,576.11,234.91,120.65,165.31,1480.26,135.46,41.46,50.5,2.38,6.03,33.64,181.04,-32.81,-26.4
C037,Radiant Lighting,Cash-Rich,2023-Q4,20,556.6,227.61,117.53,158.48,1591.35,147.42,50.65,45.74,2.38,6.03,39.41,174.9,-38.77,-25.04
C037,Radiant Lighting,Cash-Rich,2024-Q1,21,608.3,248.8,130.14,171.92,1724.51,168.24,48.3,62.61,2.38,6.03,30.76,186.86,-29.81,-23.88
C037,Radiant Lighting,Cash-Rich,2024-Q2,22,652.88,261.77,138.37,189.45,1878.21,174.58,53.44,69.2,2.38,6.03,28.02,207.63,-26.52,-27.41
C037,Radiant Lighting,Cash-Rich,2024-Q3,23,651.07,266.78,136.06,186.07,1998.37,152.85,63.4,53.4,2.38,6.03,51.7,199.86,-50.45,-29.26
C037,Radiant Lighting,Cash-Rich,2024-Q4,24,656.6,269.03,140.42,185.26,2136.12,165.47,62.69,59.7,2.38,6.03,35.62,200.28,-34.86,-27.66
C038,Synthetix Genetics,Cash-Rich,2019-Q1,1,170.7,70.21,39.91,45.33,138.32,49.1,12.62,12.72,0.25,8.74,11.76,48.92,-11.2,-6.66
C038,Synthetix Genetics,Cash-Rich,2019-Q2,2,189.67,78.58,45.24,49.29,172.55,42.98,15.42,18.46,0.25,8.74,17.06,57.41,-16.7,-6.48
C038,Synthetix Genetics,Cash-Rich,2019-Q3,3,188.44,76.87,43.37,51.04,210.37,50.63,13.79,18.14,0.25,8.74,9.11,55.05,-8.5,-8.73
C038,Synthetix Genetics,Cash-Rich,2019-Q4,4,185.33,75.75,42.97,49.86,249.98,46.49,12.55,18.72,0.25,8.74,8.44,56.54,-7.73,-9.2
C038,Synthetix Genetics,Cash-Rich,2020-Q1,5,198.81,81.23,46.68,53.07,283.02,58.14,16.64,19.36,0.25,8.74,17.39,58.08,-16.22,-8.82
C038,Synthetix Genetics,Cash-Rich,2020-Q2,6,226.05,93.53,52.9,59.61,328.55,63.94,21.73,18.6,0.25,8.74,12.33,67.17,-11.88,-9.76
C038,Synthetix Genetics,Cash-Rich,2020-Q3,7,218.89,87.55,51.81,59.55,372.65,47.53,14.05,17.84,0.25,8.74,13.96,65.04,-13.9,-7.05
C038,Synthetix Genetics,Cash-Rich,2020-Q4,8,221.51,91.19,51.61,58.93,416.17,51.36,17.77,22.12,0.25,8.74,10.95,63.0,-9.66,-9.81
C038,Synthetix Genetics,Cash-Rich,2021-Q1,9,255.01,104.76,59.46,67.99,463.59,68.44,15.92,26.56,0.25,8.74,20.57,75.05,-19.14,-8.5
C038,Synthetix Genetics,Cash-Rich,2021-Q2,10,282.36,117.13,66.29,74.1,525.26,66.64,23.02,29.16,0.25,8.74,14.22,84.36,-12.84,-9.85
C038,Synthetix Genetics,Cash-Rich,2021-Q3,11,276.22,110.99,64.28,75.62,585.54,72.21,25.58,29.96,0.25,8.74,11.13,84.07,-10.85,-12.94
C038,Synthetix Genetics,Cash-Rich,2021-Q4,12,271.17,110.07,63.64,73.0,639.42,55.41,20.35,21.79,0.25,8.74,17.14,81.52,-16.4,-11.24
C038,Synthetix Genetics,Cash-Rich,2022-Q1,13,318.92,130.46,76.12,84.15,703.8,75.84,25.62,24.64,0.25,8.74,17.35,93.94,-17.11,-12.44
C038,Synthetix Genetics,Cash-Rich,2022-Q2,14,357.46,146.08,82.46,96.59,768.82,96.45,31.02,29.06,0.25,8.74,27.17,106.3,-26.38,-14.91
C038,Synthetix Genetics,Cash-Rich,2022-Q3,15,365.32,151.72,86.31,95.36,824.86,75.79,29.75,40.82,0.25,8.74,32.68,103.29,-31.25,-15.99
C038,Synthetix Genetics,Cash-Rich,2022-Q4,16,345.52,143.46,80.63,90.96,885.89,98.29,27.52,32.15,0.25,8.74,27.2,101.44,-27.15,-13.27
C038,Synthetix Genetics,Cash-Rich,2023-Q1,17,381.49,154.75,89.41,102.89,956.94,89.04,24.87,30.11,0.25,8.74,24.23,110.82,-22.8,-16.97
C038,Synthetix Genetics,Cash-Rich,2023-Q2,18,413.06,171.59,97.83,107.62,1032.25,108.94,36.81,45.07,0.25,8.74,26.95,117.01,-25.9,-15.8
C038,Synthetix Genetics,Cash-Rich,2023-Q3,19,414.62,168.4,96.67,112.06,1114.52,108.67,40.27,38.67,0.25,8.74,24.92,125.61,-24.77,-18.56
C038,Synthetix Genetics,Cash-Rich,2023-Q4,20,433.11,173.59,101.14,118.67,1203.33,101.23,38.5,44.14,0.25,8.74,22.11,128.12,-21.7,-17.61
C038,Synthetix Genetics,Cash-Rich,2024-Q1,21,480.56,195.0,114.08,128.51,1300.65,120.63,31.74,49.51,0.25,8.74,25.54,141.58,-24.98,-19.29
C038,Synthetix Genetics,Cash-Rich,2024-Q2,22,518.05,210.11,120.31,140.62,1412.85,124.25,31.92,54.05,0.25,8.74,21.86,153.08,-20.88,-20.0
C038,Synthetix Genetics,Cash-Rich,2024-Q3,23,514.57,207.54,121.89,138.75,1499.22,138.92,36.24,56.11,0.25,8.74,45.87,151.01,-44.58,-20.06
C038,Synthetix Genetics,Cash-Rich,2024-Q4,24,529.49,219.9,125.35,138.08,1590.06,115.98,42.71,41.15,0.25,8.74,40.81,152.46,-40.23,-21.39
C039,Velocity Mobility,Cash-Rich,2019-Q1,1,146.29,51.27,30.81,48.09,138.21,29.53,9.94,9.34,3.48,1.06,9.52,51.69,-9.03,-8.69
C039,Velocity Mobility,Cash-Rich,2019-Q2,2,168.24,59.39,35.06,55.28,177.7,46.81,12.06,14.19,3.48,1.06,9.15,57.69,-8.9,-9.29
C039,Velocity Mobility,Cash-Rich,2019-Q3,3,168.15,59.8,35.42,54.63,218.43,36.92,12.81,15.65,3.48,1.06,8.87,59.24,-8.48,-10.04
C039,Velocity Mobility,Cash-Rich,2019-Q4,4,159.64,56.19,33.37,52.5,259.33,32.69,9.66,14.08,3.48,1.06,10.02,58.2,-8.97,-8.32
C039,Velocity Mobility,Cash-Rich,2020-Q1,5,177.65,63.23,37.43,57.68,307.33,36.75,12.69,13.46,3.48,1.06,7.32,62.23,-6.85,-7.37
C039,Velocity Mobility,Cash-Rich,2020-Q2,6,192.56,68.46,39.78,63.18,351.04,44.01,12.31,14.95,3.48,1.06,17.01,69.96,-16.36,-9.9
C039,Velocity Mobility,Cash-Rich,2020-Q3,7,190.54,67.74,39.01,62.78,403.37,52.27,13.76,17.67,3.48,1.06,9.67,69.14,-8.6,-8.22
C039,Velocity Mobility,Cash-Rich,2020-Q4,8,195.34,68.87,39.9,64.86,454.29,39.12,13.44,14.82,3.48,1.06,9.65,69.98,-8.36,-10.7
C039,Velocity Mobility,Cash-Rich,2021-Q1,9,218.8,77.62,44.77,72.24,510.89,49.71,12.96,19.55,3.48,1.06,13.81,79.24,-12.74,-9.89
C039,Velocity Mobility,Cash-Rich,2021-Q2,10,234.2,81.88,49.38,77.14,570.15,66.07,13.96,16.26,3.48,1.06,10.99,80.82,-9.87,-11.69
C039,Velocity Mobility,Cash-Rich,2021-Q3,11,238.02,84.79,49.63,77.63,631.25,48.04,15.36,20.67,3.48,1.06,9.91,80.64,-8.64,-10.91
C039,Velocity Mobility,Cash-Rich,2021-Q4,12,241.73,84.95,50.41,79.71,693.94,67.5,15.35,15.6,3.48,1.06,13.84,88.36,-13.68,-11.99
C039,Velocity Mobility,Cash-Rich,2022-Q1,13,265.98,93.49,54.49,88.44,768.86,79.57,15.87,22.21,3.48,1.06,12.59,97.53,-11.14,-11.48
C039,Velocity Mobility,Cash-Rich,2022-Q2,14,303.72,109.41,62.15,99.06,834.03,80.0,24.74,30.48,3.48,1.06,23.78,104.6,-23.27,-16.16
C039,Velocity Mobility,Cash-Rich,2022-Q3,15,314.33,111.36,65.16,103.3,912.89,94.15,21.15,26.9,3.48,1.06,18.75,110.31,-17.7,-13.74
C039,Velocity Mobility,Cash-Rich,2022-Q4,16,308.84,109.75,64.61,100.8,986.02,64.52,18.78,25.27,3.48,1.06,16.26,105.67,-15.48,-17.06
C039,Velocity Mobility,Cash-Rich,2023-Q1,17,348.02,123.82,73.26,113.14,1076.19,92.06,23.71,33.81,3.48,1.06,17.4,123.64,-17.2,-16.27
C039,Velocity Mobility,Cash-Rich,2023-Q2,18,370.47,131.74,77.57,120.81,1171.72,101.46,28.0,36.71,3.48,1.06,16.91,130.31,-15.67,-19.11
C039,Velocity Mobility,Cash-Rich,2023-Q3,19,377.49,133.7,77.71,124.49,1270.99,88.82,28.56,34.11,3.48,1.06,18.84,134.89,-18.1,-17.51
C039,Velocity Mobility,Cash-Rich,2023-Q4,20,392.15,138.98,81.29,128.85,1373.74,108.67,30.04,30.71,3.48,1.06,18.87,140.97,-17.38,-20.85
C039,Velocity Mobility,Cash-Rich,2024-Q1,21,450.89,161.95,94.67,145.64,1480.12,134.89,29.05,40.65,3.48,1.06,27.21,154.7,-25.93,-22.38
C039,Velocity Mobility,Cash-Rich,2024-Q2,22,491.72,175.08,101.79,161.07,1587.84,130.11,43.29,32.49,3.48,1.06,40.89,173.73,-40.17,-25.85
C039,Velocity Mobility,Cash-Rich,2024-Q3,23,463.37,162.11,97.25,152.94,1711.45,116.84,39.45,42.25,3.48,1.06,18.65,165.77,-18.01,-24.15
C039,Velocity Mobility,Cash-Rich,2024-Q4,24,469.02,169.12,95.82,153.0,1816.81,107.22,34.11,34.9,3.48,1.06,32.81,162.76,-32.68,-24.72
C040,AeroVentures,Cash-Rich,2019-Q1,1,130.45,53.72,27.68,36.66,164.39,28.49,9.65,13.52,1.83,9.36,10.51,37.48,-9.44,-4.58
C040,AeroVentures,Cash-Rich,2019-Q2,2,143.76,57.36,30.4,41.87,192.79,38.53,13.37,10.56,1.83,9.36,8.43,42.66,-8.21,-6.05
C040,AeroVentures,Cash-Rich,2019-Q3,3,141.84,58.31,29.14,40.67,227.65,30.76,8.92,12.41,1.83,9.36,6.36,46.61,-5.45,-6.29
C040,AeroVentures,Cash-Rich,2019-Q4,4,143.19,59.08,29.56,40.78,253.94,31.67,9.04,13.2,1.83,9.36,11.96,43.0,-11.05,-5.66
C040,AeroVentures,Cash-Rich,2020-Q1,5,156.12,63.16,33.38,44.55,284.63,44.26,15.12,16.57,1.83,9.36,8.02,46.17,-8.02,-7.47
C040,AeroVentures,Cash-Rich,2020-Q2,6,174.38,69.6,36.51,51.07,328.27,46.68,16.53,17.74,1.83,9.36,7.44,58.08,-7.43,-7.01
C040,AeroVentures,Cash-Rich,2020-Q3,7,168.06,67.68,34.9,48.97,364.19,42.21,13.13,15.65,1.83,9.36,9.98,54.2,-9.6,-8.68
C040,AeroVentures,Cash-Rich,2020-Q4,8,162.08,65.32,34.3,46.71,398.35,44.68,14.15,13.29,1.83,9.36,11.11,51.35,-10.38,-6.81
C040,AeroVentures,Cash-Rich,2021-Q1,9,195.93,80.13,40.43,56.4,436.65,53.87,13.11,14.96,1.83,9.36,17.21,64.11,-17.12,-8.69
C040,AeroVentures,Cash-Rich,2021-Q2,10,216.2,86.57,45.29,63.13,481.8,61.19,21.21,21.07,1.83,9.36,15.17,67.69,-14.7,-7.83
C040,AeroVentures,Cash-Rich,2021-Q3,11,215.51,86.77,44.8,62.82,525.56,43.82,20.1,19.53,1.83,9.36,13.7,67.15,-12.47,-10.92
C040,AeroVentures,Cash-Rich,2021-Q4,12,219.48,90.27,46.73,61.73,571.13,64.67,17.13,18.21,1.83,9.36,12.43,66.58,-12.17,-8.83
C040,AeroVentures,Cash-Rich,2022-Q1,13,253.34,100.8,53.41,74.22,620.63,70.0,22.78,27.08,1.83,9.36,21.89,82.0,-21.39,-11.12
C040,AeroVentures,Cash-Rich,2022-Q2,14,281.83,112.05,57.91,83.77,684.56,63.13,17.94,23.09,1.83,9.36,11.67,88.78,-10.31,-14.53
C040,AeroVentures,Cash-Rich,2022-Q3,15,274.1,112.98,58.35,76.95,738.86,72.74,24.54,20.4,1.83,9.36,22.99,86.86,-21.65,-10.9
C040,AeroVentures,Cash-Rich,2022-Q4,16,274.57,110.64,58.46,78.97,803.19,62.92,22.82,21.02,1.83,9.36,12.92,88.52,-12.58,-11.61
C040,AeroVentures,Cash-Rich,2023-Q1,17,312.5,125.36,64.19,92.08,863.02,86.16,31.15,32.72,1.83,9.36,26.62,99.55,-26.01,-13.71
C040,AeroVentures,Cash-Rich,2023-Q2,18,361.73,146.54,75.66,104.51,944.12,100.39,29.7,31.02,1.83,9.36,15.15,112.14,-14.28,-16.76
C040,AeroVentures,Cash-Rich,2023-Q3,19,363.08,148.29,76.87,103.31,1019.33,90.9,35.5,40.58,1.83,9.36,26.06,114.38,-25.61,-13.56
C040,AeroVentures,Cash-Rich,2023-Q4,20,349.28,140.35,72.34,102.31,1092.78,85.3,21.85,38.99,1.83,9.36,23.7,111.52,-22.71,-15.36
C040,AeroVentures,Cash-Rich,2024-Q1,21,391.77,160.23,81.84,112.14,1175.51,108.02,27.67,32.39,1.83,9.36,22.96,119.93,-21.69,-15.51
C040,AeroVentures,Cash-Rich,2024-Q2,22,431.97,174.34,90.86,124.95,1265.66,117.53,30.36,34.31,1.83,9.36,30.62,138.68,-29.15,-19.39
C040,AeroVentures,Cash-Rich,2024-Q3,23,416.48,167.26,87.34,121.28,1344.23,96.61,27.89,34.5,1.83,9.36,31.33,128.97,-30.59,-19.81
C040,AeroVentures,Cash-Rich,2024-Q4,24,420.19,168.14,86.67,123.9,1437.23,109.78,26.81,42.95,1.83,9.36,22.05,131.42,-20.71,-17.71
C041,BlueShift Logistics,Cash-Constrained,2019-Q1,1,45.09,30.13,15.01,-1.48,4.81,9.08,4.88,7.38,33.64,49.84,3.05,0.73,-3.0,-0.12
C041,BlueShift Logistics,Cash-Constrained,2019-Q2,2,46.6,31.72,15.75,-2.29,2.81,12.23,7.23,8.2,33.64,49.84,3.86,-0.28,-3.28,1.55
C041,BlueShift Logistics,Cash-Constrained,2019-Q3,3,43.55,28.63,14.95,-1.45,3.3,10.53,4.95,5.82,33.64,49.84,3.56,2.75,-2.73,0.46
C041,BlueShift Logistics,Cash-Constrained,2019-Q4,4,40.37,26.99,13.64,-1.68,0.5,11.77,4.39,5.99,33.64,49.84,2.62,-0.98,-1.93,0.08
C041,BlueShift Logistics,Cash-Constrained,2020-Q1,5,43.63,28.9,14.62,-1.31,0.5,9.01,6.54,6.44,33.64,49.84,3.33,1.21,-2.31,-0.12
C041,BlueShift Logistics,Cash-Constrained,2020-Q2,6,45.34,30.21,15.31,-1.6,1.51,11.97,6.03,8.0,33.64,49.84,2.2,2.49,-2.0,0.52
C041,BlueShift Logistics,Cash-Constrained,2020-Q3,7,43.06,29.32,14.74,-2.41,0.5,11.9,4.99,5.96,33.64,49.84,2.09,-0.52,-1.63,-0.71
C041,BlueShift Logistics,Cash-Constrained,2020-Q4,8,41.52,27.41,13.92,-1.23,0.5,11.58,4.57,5.01,33.64,49.84,3.69,1.21,-3.19,-1.53
C041,BlueShift Logistics,Cash-Constrained,2021-Q1,9,45.97,31.11,15.67,-2.24,0.5,10.64,6.35,5.88,33.64,49.84,3.51,0.71,-2.06,-0.96
C041,BlueShift Logistics,Cash-Constrained,2021-Q2,10,49.66,32.59,16.88,-1.24,0.5,13.44,7.47,6.5,33.64,49.84,3.26,-0.64,-2.76,1.44
C041,BlueShift Logistics,Cash-Constrained,2021-Q3,11,49.53,33.26,16.99,-2.14,0.5,11.55,7.75,6.9,33.64,49.84,2.51,0.18,-1.8,-0.73
C041,BlueShift Logistics,Cash-Constrained,2021-Q4,12,47.06,31.21,16.27,-1.83,0.5,10.17,7.14,8.69,33.64,49.84,3.53,-2.76,-3.15,-1.84
C041,BlueShift Logistics,Cash-Constrained,2022-Q1,13,51.79,33.99,17.63,-1.25,1.4,12.96,8.07,6.4,33.64,49.84,3.83,1.96,-2.83,1.77
C041,BlueShift Logistics,Cash-Constrained,2022-Q2,14,55.46,37.6,18.47,-2.03,0.57,13.7,7.14,7.93,33.64,49.84,3.28,-0.11,-2.64,1.92
C041,BlueShift Logistics,Cash-Constrained,2022-Q3,15,56.73,38.47,19.14,-2.3,0.5,13.79,7.35,8.37,33.64,49.84,4.62,2.55,-4.46,-1.57
C041,BlueShift Logistics,Cash-Constrained,2022-Q4,16,53.52,35.71,17.87,-1.48,0.5,14.02,5.87,8.29,33.64,49.84,2.99,-2.3,-1.97,-0.06
C041,BlueShift Logistics,Cash-Constrained,2023-Q1,17,57.04,38.7,19.67,-2.76,0.5,16.09,6.3,10.83,33.64,49.84,4.35,-1.84,-2.98,-1.06
C041,BlueShift Logistics,Cash-Constrained,2023-Q2,18,61.11,41.57,20.57,-2.45,0.5,18.19,7.4,11.45,33.64,49.84,4.61,-2.66,-3.81,-0.09
C041,BlueShift Logistics,Cash-Constrained,2023-Q3,19,59.75,39.5,20.31,-1.48,0.5,13.46,9.7,7.22,33.64,49.84,3.11,-0.84,-2.49,-1.07
C041,BlueShift Logistics,Cash-Constrained,2023-Q4,20,55.34,37.03,19.05,-2.16,0.5,15.01,7.7,6.99,33.64,49.84,2.67,1.29,-1.49,-1.0
